"file","mid","description","score"
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0015.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0015.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0016.png","/m/07bs0","tennis",0.96980518
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0016.png","/m/06ntj","sports",0.96636307
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0016.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0016.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0016.png","/m/07gcy","tennis court",0.74146736
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0017.png","/m/06ntj","sports",0.98430681
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0017.png","/m/07bs0","tennis",0.97045732
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0017.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0017.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0018.png","/m/06ntj","sports",0.98148608
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0018.png","/m/07bs0","tennis",0.97011858
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0018.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0018.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0018.png","/m/07gcy","tennis court",0.6543566
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0019.png","/m/06ntj","sports",0.98430234
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0019.png","/m/07bs0","tennis",0.971071
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0019.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0019.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0019.png","/m/07gcy","tennis court",0.683205
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0020.png","/m/06ntj","sports",0.98286855
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0020.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0020.png","/m/07bs0","tennis",0.83728325
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0021.png","/m/06ntj","sports",0.98506033
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0021.png","/m/07bs0","tennis",0.96875906
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0021.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0021.png","/m/0849l","weightlifting",0.73035526
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0021.png","/m/0by3w","jumping",0.5209887
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0022.png","/m/06ntj","sports",0.96630758
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0022.png","/m/07bs0","tennis",0.96569932
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0022.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0022.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0022.png","/m/07gcy","tennis court",0.83408171
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0023.png","/m/07bs0","tennis",0.96476597
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0023.png","/m/06ntj","sports",0.94855738
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0023.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0023.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0023.png","/m/07gcy","tennis court",0.8450067
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0024.png","/m/06ntj","sports",0.97188544
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0024.png","/m/07bs0","tennis",0.94042373
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0024.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0024.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0024.png","/m/07gcy","tennis court",0.8439492
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0025.png","/m/06ntj","sports",0.98310167
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0025.png","/m/07bs0","tennis",0.97111183
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0025.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0025.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0025.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0026.png","/m/06ntj","sports",0.98238921
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0026.png","/m/07bs0","tennis",0.96874279
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0026.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0026.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0026.png","/m/07gcy","tennis court",0.71487486
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0027.png","/m/06ntj","sports",0.97560728
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0027.png","/m/07bs0","tennis",0.96742475
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0027.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0027.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0027.png","/m/07gcy","tennis court",0.82007319
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0028.png","/m/06ntj","sports",0.97631496
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0028.png","/m/07bs0","tennis",0.9651413
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0028.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0028.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0028.png","/m/07gcy","tennis court",0.80895531
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0029.png","/m/06ntj","sports",0.97034162
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0029.png","/m/07bs0","tennis",0.96689796
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0029.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0029.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0029.png","/m/07gcy","tennis court",0.81814682
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0030.png","/m/06ntj","sports",0.98181754
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0030.png","/m/07bs0","tennis",0.96900636
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0030.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0030.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0030.png","/m/07gcy","tennis court",0.72942227
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0031.png","/m/06ntj","sports",0.98226947
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0031.png","/m/07bs0","tennis",0.97163993
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0031.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0031.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0031.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0032.png","/m/06ntj","sports",0.98579764
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0032.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0032.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0033.png","/m/06ntj","sports",0.94715345
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0033.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0033.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0033.png","/m/03fyrh","greco roman wrestling",0.68689108
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0033.png","/m/07bs0","tennis",0.54164338
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0034.png","/m/06ntj","sports",0.985743
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0034.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0034.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0034.png","/m/03fyrh","greco roman wrestling",0.63672322
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0035.png","/m/06ntj","sports",0.97320557
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0035.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0035.png","/m/08fgwk","contact sport",0.81818181
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0035.png","/m/06nb_j","basketball moves",0.74808574
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0035.png","/m/05kc29","combat sport",0.72727275
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0036.png","/m/06ntj","sports",0.95451862
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0036.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0036.png","/m/07p82rh","human action",0.82027733
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0036.png","/m/05kc29","combat sport",0.72462958
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0036.png","/m/0c02pp7","athletics",0.58002943
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0037.png","/m/06ntj","sports",0.9848339
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0037.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0038.png","/m/06ntj","sports",0.98024553
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0038.png","/m/03x045","team sport",0.93523264
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0038.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0038.png","/m/012sbd","tournament",0.51644737
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0039.png","/m/06ntj","sports",0.91977859
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0039.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0039.png","/m/02pkb8","lady",0.57090807
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0039.png","/m/0hr5k","festival",0.55703384
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0039.png","/m/012sbd","tournament",0.51644737
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0040.png","/m/06ntj","sports",0.98559427
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0040.png","/m/07bs0","tennis",0.96764582
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0040.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0040.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0040.png","/m/019w6h","physical exercise",0.63898015
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0041.png","/m/06ntj","sports",0.97703981
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0041.png","/m/07bs0","tennis",0.81723315
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0042.png","/m/07bs0","tennis",0.9714343
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0042.png","/m/06ntj","sports",0.95677441
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0042.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0042.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0042.png","/m/012sbd","tournament",0.51644737
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0043.png","/m/07bs0","tennis",0.9671942
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0043.png","/m/01g317","person",0.9620772
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0043.png","/m/06ntj","sports",0.95389628
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0043.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0043.png","/m/07p82rh","human action",0.82634085
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0044.png","/m/07bs0","tennis",0.97145182
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0044.png","/m/06ntj","sports",0.95124507
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0044.png","/m/020m7t","ball game",0.92857128
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0044.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0044.png","/m/0m931","long distance running",0.61367846
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0045.png","/m/06ntj","sports",0.98514074
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0045.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0045.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0045.png","/m/019w6h","physical exercise",0.5566594
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0046.png","/m/07bs0","tennis",0.94809192
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0046.png","/m/06ntj","sports",0.94480193
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0046.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0046.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0047.png","/m/06ntj","sports",0.89547366
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0047.png","/m/0m931","long distance running",0.85936391
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0047.png","/m/0c02pp7","athletics",0.85065424
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0047.png","/m/0bynt","track and field athletics",0.84851849
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0047.png","/m/06h7j","running",0.6919198
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0048.png","/m/06ntj","sports",0.9856841
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0048.png","/m/020m7t","ball game",0.9285621
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0048.png","/m/0c02pp7","athletics",0.90573442
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0048.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0048.png","/m/0m931","long distance running",0.85832542
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0049.png","/m/06ntj","sports",0.970877
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0049.png","/m/07bs0","tennis",0.96562129
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0049.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0049.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0049.png","/m/07gcy","tennis court",0.70286083
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0050.png","/m/06ntj","sports",0.97170132
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0050.png","/m/07bs0","tennis",0.96702629
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0050.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0050.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0050.png","/m/07gcy","tennis court",0.83656979
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0051.png","/m/06ntj","sports",0.97296804
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0051.png","/m/07bs0","tennis",0.9711501
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0051.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0051.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0051.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0052.png","/m/06ntj","sports",0.98476511
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0052.png","/m/07bs0","tennis",0.95158678
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0052.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0053.png","/m/01g317","person",0.95675939
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0053.png","/m/06ntj","sports",0.88069212
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0053.png","/m/07p82rh","human action",0.86778712
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0053.png","/m/019w6h","physical exercise",0.66155475
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0001.png","/m/06ntj","sports",0.98233736
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0001.png","/m/07bs0","tennis",0.96943557
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0001.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0001.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0001.png","/m/07gcy","tennis court",0.76344633
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0002.png","/m/06ntj","sports",0.97678953
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0002.png","/m/07bs0","tennis",0.969664
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0002.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0002.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0002.png","/m/07gcy","tennis court",0.80422187
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0003.png","/m/06ntj","sports",0.9754771
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0003.png","/m/07bs0","tennis",0.96782297
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0003.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0003.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0003.png","/m/07gcy","tennis court",0.77809495
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0004.png","/m/06ntj","sports",0.98002106
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0004.png","/m/07bs0","tennis",0.9701308
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0004.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0004.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0004.png","/m/07gcy","tennis court",0.75349474
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0005.png","/m/06ntj","sports",0.97692817
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0005.png","/m/07bs0","tennis",0.96761584
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0005.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0005.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0005.png","/m/07gcy","tennis court",0.74025387
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0006.png","/m/06ntj","sports",0.97463608
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0006.png","/m/07bs0","tennis",0.96196437
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0006.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0006.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0006.png","/m/07gcy","tennis court",0.78934532
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0007.png","/m/06ntj","sports",0.9846012
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0007.png","/m/07bs0","tennis",0.970727
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0007.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0007.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0007.png","/m/07gcy","tennis court",0.501664
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0008.png","/m/06ntj","sports",0.98287
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0008.png","/m/07bs0","tennis",0.97056377
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0008.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0008.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0009.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0009.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0009.png","/m/06ntj","sports",0.84962
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0010.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0010.png","/m/06ntj","sports",0.66162384
