"file","mid","description","score","boundingPoly.x1","boundingPoly.x2","boundingPoly.x3","boundingPoly.x4","boundingPoly.y1","boundingPoly.y2","boundingPoly.y3","boundingPoly.y4"
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0054.png","/m/01cytr","Australian Open Tennis Tournament",0.19331186,756,786,786,756,46,46,80,80
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0055.png","/m/06dqvy","Jacobs Creek",0.59376895,125,344,344,125,71,71,99,99
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0056.png","/m/0db0h9","Jacobs Creek",0.25571376,28,92,92,28,243,243,259,259
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0057.png","/m/06dqvy","Jacobs Creek",0.52404922,10,393,393,10,81,81,264,264
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0057.png","/m/0p58j","Australian Open Tennis Tournament",0.2604664,31,77,77,31,98,98,142,142
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0058.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0059.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0060.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0061.png","/m/0120tv","IBM DB2",0.49552852,29,114,114,29,378,378,441,441
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0061.png","/m/0p58j","Australian Open",0.22635505,30,113,113,30,51,51,163,163
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0062.png","/m/0p58j","Australian Open Tennis Tournament",0.37500554,41,113,113,41,25,25,136,136
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0063.png","/m/0p58j","Australian Open Tennis Tournament",0.39226443,37,117,117,37,50,50,144,144
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0064.png","/m/0p58j","Australian Open Tennis Tournament",0.38544768,41,93,93,41,68,68,144,144
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0065.png","/m/06dqvy","Jacobs Creek",0.58635324,13,672,672,13,77,77,285,285
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0065.png","/m/0p58j","Australian Open Tennis Tournament",0.18454872,31,109,109,31,130,130,142,142
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0066.png","/m/06dqvy","Jacobs Creek",0.64864069,132,662,662,132,72,72,281,281
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0067.png","/m/06dqvy","Jacobs Creek",0.53363,18,662,662,18,78,78,286,286
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0068.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0069.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0070.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0071.png","/m/06dqvy","Jacobs Creek",0.48379776,167,493,493,167,76,76,269,269
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0071.png","/m/03sc8","IBM",0.26125613,326,391,391,326,260,260,287,287
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0072.png",NA,"Australian Open Tennis Tournament",0.14597964,589,607,607,589,89,89,128,128
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0073.png",NA,"Australian Open Tennis Tournament",0.32774952,48,121,121,48,26,26,163,163
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0074.png","/m/0p58j","Australian Open Tennis Tournament",0.34251335,48,96,96,48,71,71,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0075.png","/m/06dqvy","Jacobs Creek",0.49474317,33,377,377,33,75,75,266,266
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0075.png",NA,"IBM",0.17992654,210,246,246,210,246,246,284,284
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0076.png","/m/0db0h9","Jacobs Creek",0.5096249,20,368,368,20,76,76,267,267
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0076.png","/m/0p58j","Australian Open Tennis Tournament",0.15188453,37,77,77,37,129,129,144,144
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0077.png","/m/06dqvy","Jacobs Creek",0.55422807,57,407,407,57,94,94,270,270
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0078.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0079.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0080.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0081.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0082.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0083.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0084.png","/m/0p58j","Australian Open Tennis Tournament",0.25520357,75,146,146,75,44,44,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0085.png","/m/0p58j","Australian Open Tennis Tournament",0.27798384,37,65,65,37,102,102,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0086.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0087.png","/m/06dqvy","Jacobs Creek",0.55215448,122,297,297,122,92,92,122,122
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0087.png","/m/0120tv","IBM DB2",0.35155395,66,166,166,66,284,284,327,327
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0088.png","/m/06dqvy","Jacobs Creek",0.43034568,140,400,400,140,88,88,112,112
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0088.png","/m/0120tv","IBM DB2",0.30814564,244,322,322,244,267,267,308,308
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0089.png","/m/06dqvy","Jacobs Creek",0.46929282,33,329,329,33,77,77,110,110
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0089.png",NA,"Australian Open Tennis Tournament",0.16956945,52,147,147,52,135,135,163,163
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0090.png","/m/0by16yq","Square, Inc.",0.16506492,235,298,298,235,10,10,58,58
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0090.png","/m/0p58j","Australian Open Tennis Tournament",0.16421294,48,91,91,48,44,44,109,109
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0091.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0092.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0093.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0094.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0095.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0096.png","/m/0p58j","Australian Open Tennis Tournament",0.29836625,37,109,109,37,118,118,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0097.png","/m/0p58j","Australian Open Tennis Tournament",0.3278068,52,146,146,52,50,50,146,146
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0098.png","/m/023_fz","Rolex",0.42476815,636,752,752,636,180,180,212,212
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0098.png","/m/0p58j","Australian Open Tennis Tournament",0.40903205,37,109,109,37,51,51,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0099.png","/m/03s14w","ANZ",0.43899465,530,722,722,530,257,257,301,301
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0099.png","/m/0p58j","Australian Open Tennis Tournament",0.37135312,37,146,146,37,48,48,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0099.png","/m/011_65","Emirates",0.37050015,576,766,766,576,103,103,139,139
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0100.png","/m/03s14w","ANZ",0.37250602,524,691,691,524,11,11,282,282
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0100.png","/m/011_65","Emirates",0.35127255,417,513,513,417,109,109,135,135
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0100.png","/m/0p58j","Australian Open Tennis Tournament",0.30405822,31,83,83,31,98,98,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0101.png","/m/06dqvy","Jacobs Creek",0.61461121,175,394,394,175,94,94,125,125
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0101.png","/m/0p58j","Australian Open Tennis Tournament",0.40853828,38,115,115,38,98,98,161,161
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0102.png","/m/06dqvy","Jacobs Creek",0.5142504,23,413,413,23,89,89,275,275
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0102.png",NA,"Australian Open Tennis Tournament",0.1785593,30,121,121,30,77,77,163,163
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0103.png","/m/06dqvy","Jacobs Creek",0.49158928,33,153,153,33,81,81,269,269
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0104.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0105.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0106.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0107.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0108.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0109.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0110.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0111.png","/m/0p58j","Australian Open Tennis Tournament",0.37760153,37,115,115,37,98,98,161,161
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0112.png","/m/0p58j","Australian Open Tennis Tournament",0.4084805,37,115,115,37,71,71,161,161
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0112.png","/m/0kq78","Herald Sun",0.38573742,506,783,783,506,34,34,72,72
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0113.png","/m/065r2f","William Hill",0.62723976,415,618,618,415,76,76,136,136
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0114.png","/m/065r2f","William Hill",0.63471711,241,447,447,241,78,78,138,138
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0115.png","/m/065r2f","William Hill",0.72422469,544,786,786,544,27,27,101,101
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0116.png","/m/065r2f","William Hill",0.52010709,583,777,777,583,21,21,48,48
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0116.png","/m/0p58j","Australian Open Tennis Tournament",0.23409244,51,113,113,51,69,69,110,110
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0117.png","/m/0p58j","Australian Open Tennis Tournament",0.26933718,51,104,104,51,48,48,102,102
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0117.png","/m/02gqxg","Medibank",0.20059165,150,292,292,150,203,203,224,224
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0118.png","/m/0c3wv_m","Australian Open Tennis Tournament",0.21717609,600,634,634,600,381,381,433,433
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0119.png","/m/0p58j","Australian Open Tennis Tournament",0.15408453,604,632,632,604,382,382,435,435
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0120.png","/m/0l8bgz1","Australian Open Tennis Tournament",0.15518436,37,109,109,37,39,39,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0121.png","/m/0p58j","Australian Open Tennis Tournament",0.16701378,37,109,109,37,39,39,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0122.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0123.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0124.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0125.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0126.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0127.png",NA,"Australian Open Tennis Tournament",0.20263864,37,109,109,37,44,44,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0128.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0129.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0130.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0001.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0002.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0003.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0004.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0005.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0006.png","/m/0p58j","Australian Open Tennis Tournament",0.41317454,37,83,83,37,50,50,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0007.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0008.png","/m/0p58j","Australian Open Tennis Tournament",0.30049902,41,109,109,41,48,48,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0009.png","/m/0p58j","Australian Open Tennis Tournament",0.19653882,55,87,87,55,48,48,110,110
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0010.png","/m/0p58j","Australian Open Tennis Tournament",0.3956359,37,109,109,37,50,50,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0011.png","/m/06dqvy","Jacobs Creek",0.54830045,149,771,771,149,6,6,84,84
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0011.png","/m/0p58j","Australian Open Tennis Tournament",0.36166182,37,109,109,37,98,98,144,144
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0012.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0013.png",NA,"IBM DB2",0.35184237,41,113,113,41,336,336,382,382
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0013.png","/m/0db0h9","Jacobs Creek",0.27063802,122,273,273,122,86,86,118,118
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0014.png","/m/0p58j","Australian Open Tennis Tournament",0.21343671,37,109,109,37,129,129,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0015.png","/m/0p58j","Australian Open Tennis Tournament",0.29817957,37,120,120,37,40,40,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0016.png","/m/011_65","Emirates",0.46982998,490,747,747,490,121,121,175,175
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0016.png","/m/03s14w","ANZ",0.46838486,454,693,693,454,381,381,432,432
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0016.png","/m/023_fz","Rolex",0.40143624,102,236,236,102,248,248,280,280
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0017.png","/m/032dk1","ANZ",0.49452797,414,693,693,414,387,387,435,435
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0017.png","/m/011_65","Emirates",0.4411546,516,782,782,516,118,118,164,164
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0018.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0019.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0020.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0022.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0023.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0024.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0025.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0026.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0027.png","/m/0p58j","Australian Open Tennis Tournament",0.25114751,37,93,93,37,71,71,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0028.png","/m/0p58j","Australian Open Tennis Tournament",0.3625983,41,109,109,41,51,51,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0029.png","/m/0p58j","Australian Open Tennis Tournament",0.34272504,37,109,109,37,50,50,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0030.png","/m/06dqvy","Jacobs Creek",0.586033,151,672,672,151,44,44,96,96
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0030.png","/m/03bfb","IBM",0.23687975,310,362,362,310,347,347,400,400
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0030.png","/m/0p58j","Australian Open Tennis Tournament",0.21495096,48,147,147,48,98,98,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0031.png","/m/06dqvy","Jacobs Creek",0.42921275,15,656,656,15,46,46,372,372
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0031.png","/m/03sc8","IBM",0.30169109,309,402,402,309,354,354,407,407
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.23489103,31,109,109,31,48,48,142,142
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0032.png","/m/0p58j","Australian Open Tennis Tournament",0.26914325,51,109,109,51,77,77,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0033.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0034.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0035.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0036.png","/m/01_6jm","Optus",0.4128418,479,748,748,479,97,97,148,148
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0037.png","/m/01_6jm","Optus",0.20216496,229,279,279,229,85,85,120,120
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0037.png",NA,"Australian Open Tennis Tournament",0.19482665,31,131,131,31,131,131,163,163
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0038.png","/m/0p58j","Australian Open Tennis Tournament",0.26013622,48,109,109,48,48,48,144,144
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0039.png","/m/011_65","Emirates",0.41043532,181,475,475,181,160,160,212,212
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0040.png","/m/0p58j","Australian Open Tennis Tournament",0.38453087,37,740,740,37,68,68,144,144
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0041.png","/m/0115r5c2","Australian Open Tennis Tournament",0.22777274,756,784,784,756,68,68,132,132
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0041.png","/m/0p58j","Australian Open Tennis Tournament",0.19834614,37,146,146,37,48,48,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0042.png","/m/03s14w","ANZ",0.47906572,431,766,766,431,359,359,435,435
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0042.png","/m/023_fz","Rolex",0.46266514,9,158,158,9,211,211,243,243
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0042.png","/m/011_65","Emirates",0.35033175,526,736,736,526,42,42,101,101
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0043.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0044.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0045.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0046.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0047.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0048.png","/m/0p58j","Australian Open Tennis Tournament",0.34684432,37,109,109,37,78,78,140,140
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0049.png","/m/0p58j","Australian Open Tennis Tournament",0.39696726,48,131,131,48,51,51,163,163
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0050.png",NA,"Australian Open",0.19442077,167,188,188,167,378,378,401,401
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0051.png","/m/0p58j","Australian Open Tennis Tournament",0.25235403,41,109,109,41,120,120,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0051.png",NA,"Australian Open",0.18848495,167,188,188,167,378,378,401,401
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0052.png","/m/0p58j","Australian Open Tennis Tournament",0.21574368,37,109,109,37,129,129,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0053.png","/m/0p58j","Australian Open Tennis Tournament",0.23315208,37,109,109,37,130,130,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0053.png",NA,"Australian Open",0.18863668,167,188,188,167,378,378,401,401
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0054.png","/m/0p58j","Australian Open Tennis Tournament",0.30308449,37,109,109,37,98,98,143,143
"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0055.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
